che prodotti si possono usare per pulire la pelle?	FAQ
vorrei incaricare un corriere personale per la spedizione	FAQ
spedite in europa?	FAQ
vorrei un campione	Prodotto
buonasera, è previsto il reso eventualmente?	FAQ
come funziona il reso	FAQ
Hanno la garanzia le vostre borse?	Prodotto
le vostre borse hanno la garanzia?	Prodotto
hanno una garanzia le vostre borse?	Prodotto
VORREI COMPRARE LE BORSE IN QUANTITA	Prodotto
Vorrei comprare le borse in quantita ingente	Prodotto
quanto costa la spedizione?	FAQ
salve, ho effettuato oggi un ordine vorrei avere informazioni sulla data di spedizione.	OrdiniAccountPersonali
Posso ritirare la merce in un punto vendita?	FAQ
I tuoi prodotti sono fatti in italia?	FAQ
Spedizione gratuita?	FAQ
Costi per la spedizione?	FAQ
Quali sono i metodi di pagamento accettati?	FAQ
Che pagamenti accettate?	FAQ
punto vendita vicino?	FAQ
cosa succede se il pagamento non va a buon fine?	FAQ
spedite anche fuori dall'Italia?	FAQ
spedite anche all'estero?	FAQ
vorrei una borsa colore rosso	Prodotto
qunto tempo ci vuole per averla	FAQ
quanto costa la spedizione ?	FAQ
come funziona per il reso ?	FAQ
quanto incide il trasporto ?	FAQ
Quando tornerà disponibile l'articolo 8059	FAQ
quanto costa la spedizione	FAQ
non ho ricevuto quello che avevo comprato	OrdiniAccountPersonali
come posso aprire una contestazione?	FAQ
quali sono i metodi di pagamento?	FAQ
che corrieri usate?	FAQ
Ho comprato oggi la borsa sul vostro sito prima di registrarsi	Prodotto
Come ordinare nel vostro sito?	FAQ
contrassegno?	FAQ
accettate il contrassegno?	FAQ
come ordino dal vostro sito?	FAQ
come ordinare nel vostro sito	FAQ
mi chiamo Rita Amico e sono una fashion blogger. Scrivo per A Glamorous Lifestyle e mi piacerebbe recensire la vostra nuova collezione. A chi posso rivolgermi per un contatto?	FAQ
e allora a che serve  scrivere qui?	FAQ
e allora a che serve  scrivere qui? ho chiesto informaz su un vostro articolo	FAQ
mah!beh più di scrivere il codice art cosa devo scrivere?	FAQ
mah!beh più di scrivere il codice art cosa devo scrivere?ho capito è un pc che risponde	FAQ
ho chiesto se avete questa borsa in colore rosso	Prodotto
posso chiedere un consiglio?	FAQ
questo modello è in cuoio? quindi più compatto e resistente della pelle, dico bene?	Prodotto
buona sera, volevo sapere se la borsa 8001s ha anche la tracolla	Prodotto
potrei chiedere info sulla spedizione	FAQ
avete un negozio o solo online	FAQ
quanto è grande il taschino della borsa in cm?	Prodotto
quindi si può rendere un prodotto anche solo se non piace?	FAQ
ho una vostra borsa, una ventiquattrore, ma putroppo mi sono accorta di averla macchiata all'interno con del rossetto	Prodotto
nella parte di pelle grezza, non trattata... Mi chiedevo se ci fosse modo di smacchiarla, se esistesse qualche prodotto apposito.	FAQ
volevo sapere la chiusura della borsa se è a zip	Prodotto
costi spedizione	FAQ
Si!      Cerco la società in Tuscany che può fare borse di tessuti (interno il tipo di Canvas)         Grazie	Prodotto
dove potrei acquistare a firenze questo modello? Grazie	Prodotto
dove spedite?	FAQ
Buongiorno. avrei una domanda su un ordine già ricevuto	OrdiniAccountPersonali
quali sono i costi di spedizione?	FAQ
quali metodi di pagamento offrite?	FAQ
Posso seguire il mio ordine?	OrdiniAccountPersonali
come posso seguire il mio ordine?	OrdiniAccountPersonali
quali sono i costi di spedizione	FAQ
Non riesco a visualizzare le vostre borse. Sa	FAQ
vorrei sapere quando sarà disponibile l'articolo 7028	Prodotto
mi manca la partita iva, essendo in nuova apertura	FAQ
iva	FAQ
ho una borsa a mano bianca e rossa con le cerniere in oro di  genuineleather volevo sapere il prezzo	Prodotto
Buon giorno, questa borsa ha una taschina interna con zip? La posso portare a spalla? Grazie	Prodotto
Posso pagare con  bancomat o contrassegno?	FAQ
Buonasera, vorrei sapere il materiale dei ganci della borsa http://www.florenceleathermarket.com/it/8058?filter_name=8058	Prodotto
vorrei contattare il venditore per info sul prodotto	FAQ
ett. Le Società ,siamo una società che si occupa di commercializzazione on line  di vari prodotti. In un ottica di diversificazione è nostra intenzione inserire i Vostri prodotti ,dedicando un apposita pagina  nel nostro sito	FAQ
sarebbe nostra intenzione commercializzare i Vostri prodotti con la formula del dropshopping	FAQ
Buon giorno! Voremmo sapere quale sara il prezzo di fabrica per i Vostri prodotti se acquisteremo piu prodotti?	FAQ
Salve vorremmo sapere se avete referenti a Napoli, avremmo intenzione di provare ad esportare oggetti in pelle made in Italy all estero possibilmente senza alcun brand o con un nostro marchio. stiamo valutando la cosa e raccogliando informazioni per il da farsi	OrdiniAccountPersonali
prezzi per rivenditori	FAQ
Buon giorno.	FAQ
Volevo sapere se l'interno dello zaino è abbastanza capiente per contenere un pc	Prodotto
Salve. Desideravo sapere se eventualmente  la borsa tote e shopping style in pelle saffiano  sia disponibile anche nel colore bianco. Grazie	Prodotto
Buongiorno, non riesco a concludere l'ordine perchè mi dice sempre di verificare acxcount per procedere. Non capisco dov'è l'errore.	OrdiniAccountPersonali
buongiorno, devo fare un reso. E' possibile? cosa devo fare?	FAQ
sto guardando le vostre borse e cercando di capire le dimensioni cosa vuole dire ansa?	Prodotto
come faccio a vedere un ordine effettuato?	OrdiniAccountPersonali
dopo aver eseguito un ordine e avendo il numero dell'ordine come faccio a vederlo sul sito?	OrdiniAccountPersonali
sono indecisa sul colore arancione vorrei capire se la tonalita che si vede e veritiera  ho paura sia troppo forte	Prodotto
Montolieu New account Dear, I want to know for what reason i must pay iva 22% ?	FAQ
Buongiorno ieri ho effettuato un ordine e oggi ho provveduto ad effettuare il pagamento tramite bonifico bancario.	OrdiniAccountPersonali
perche devo pagare il costo DHL, se la borsa sara spedita per Italia??	FAQ
Buongiorno,  volevo sapere  che tipo di chiusura ha la borsa cod. 7004	Prodotto
BORSA OPEN IN PELLE STAMPATO A CROCO CON GLI ACCESSORI IN COLORE ORO	Prodotto
buonasera,vorrei vedere qualche foto dell'interno della borsa codice 8058	Prodotto
Vorrei sapere se è possibile il pagamento contrassegno	FAQ
ho appena fatto un ordine di acquisto di una borsa di pelle,posso avere nella mia email personale( gentile_gaetano@alice.it) una copia del mio ordine ,giusto per avere un riferimento dell'ordine,visto che non mi è  stata data la possibilità di stamparne una copia ? grazie	OrdiniAccountPersonali
Volevo sapere se, come privato, è possibile acquistare	Prodotto
posso pagare alla consegna?	FAQ
gentilmente vorrei sapere le misure	Prodotto
voglio fare un ordine	OrdiniAccountPersonali
vorrei una borsa rigida molto capiente	Prodotto
che borsa rigida mi consigliate	Prodotto
è la prima volta che navigo sul vostro sito	FAQ
volevo sapere la tempistica per la spedizione	FAQ
si volevo sapere solo se avete un agente di zona	Prodotto
come vedo tra quanto rriverà l'articolo?	FAQ
mi sono registrata per poter accedere come rivenditore	FAQ
Vorrei avere la conferma con foto e prezzo del mio ordine cm posso fare	OrdiniAccountPersonali
i vostri prodotti sono in pelle vera?	FAQ
Buongiorno, ho fatto richiesta x restituire un prodotto. Vedo che c'e' la richiesta ma non ho capito come devo restituirlo.	FAQ
si ok   pero volevo sapere  se vendete anche quelle tipi di borse	Prodotto
Scusate ma è impossibile andare al carrello della spesa e  visualizzare in modo agevole. Inoltre  in automatico mi ha dato n 128	FAQ
salve sono di firenze se mercoledi vengo al mercato di san lorenzo trovo queste borse che vedo sulvostro sito	Prodotto
cerco una borsa da pc con attacco trolley	Prodotto
scusi in che senso la borsa è una hobo a spalla da 109,80€	Prodotto
Se voglio esercitare il diritto di recesso, a quanto ammontano le spese di spedizione del pacco?	FAQ
Voglio restituire una borsa. quanto costa?	Prodotto
i need the email for saler manager	FAQ
buonasera borsa codice prodotto 3500 che colore consigliate ?	Prodotto
Buon giorno,	FAQ
e mi dicono che non sono state pagate le tasse  e devo pagarle io per 95$?	FAQ
pensavo di risolvere prima via chat.	FAQ
produzione e vendita	FAQ
ciao, verifica della casella e-mail fallisce	FAQ
iN QUANTI GIORNI AVVIENE LA SPEDIZIONE?	FAQ
iN QUANTI GIORNI LA CONSEGNA?	FAQ
QUANTI GIORNI IMPIEGA LA SPEDIZIONE?	FAQ
QUANTI GIORNI?	FAQ
metodi di pagamento?	FAQ
Per registrarsi come rivenditori basta essere in possesso di p.iva o deve trattarsi di negozio?	FAQ
dovrebbe essere uno sconto	FAQ
che vuol dire	FAQ
se un articolo non è disponibile si può prenotare?	FAQ
a quanto ammonta le spese di spedizione?	FAQ
quanto costo spese di spedizione?	FAQ
che tempo fa?	FAQ
devo essere registrata per ordinare	FAQ
mi devo regstrare	FAQ
come posso pagare	FAQ
Come faccio a registrarmi al vostro sito?	FAQ
si può pagare in conttrasegno	FAQ
dove trovo i vostri negozi?	FAQ
posso acquistare solo on-line?	FAQ
Buongiorno mi scusi volevonordinare body e possibile pagamento alla consegna?	FAQ
ho fatto un'ordine il 1 aprile posso sapere come mai non è ancora partito?	OrdiniAccountPersonali
quando è prevista la consegna del mio ordine?	OrdiniAccountPersonali
Ciao, dove trovo i vostri negozi?	FAQ
dove sono i vostri negozi?	FAQ
Il mio ordine è il num 8765337	OrdiniAccountPersonali
non mi interessano i rivenditori, vorrei acquistare la t-shirt con la corona	Prodotto
guy italia	FAQ
Salve sono interessata al vestitino con la scritta non posso uscire con te papà nn vuole e al body papà ce la puoi fare.i prezzi?e costo di spedizione?	FAQ
Ciao! Come faccio a tracciare un ordine?	OrdiniAccountPersonali
Salve, ho fatto un ordine qualche giorno fa e pagato con il bonifico. Vorrei sapere tra quanti giorni arriverà.  Il numero ordine è NNWKLVURR	OrdiniAccountPersonali
Ciao...scusami ero interessata a delle t - shirt volevo sapere come funziona? ??e quanto costano...	Prodotto
quanto costa la spedizione?	FAQ
ciao, posso sapere lo stato de mio ordine?	OrdiniAccountPersonali
dove trovo i vostri negozi	FAQ
grazie, nel negozio di foggia trovo i body ?	FAQ
dove posso trovare le informazioni sul pagamento	FAQ
C'è una quota da raggiungere per non pagare le spese di spedizione?	FAQ
sono Marzia Margiotti ho fatto l'ordine il 10/05, visto che sono passati 11 giorni... vorrei sapere se è stato spedito grazie	OrdiniAccountPersonali
Posso sapere lo stato del mio ordine	OrdiniAccountPersonali
buongiorno ho visto tramite facebook un corredino da ospedale per la culla volevo sapere il prezzo. grazie	Prodotto
Come sapere l arrivo dei miei ordini	OrdiniAccountPersonali
buongiorno.ho effettuato ordine il gg 20 maggio ma ancora nessun messaggio riguardo mio ordine	OrdiniAccountPersonali
quando verrà spedito il mio ordine che ho effettuato il 20 maggio?	OrdiniAccountPersonali
vorrei vedere l'anteprima della bavaglia con la frase scritta	Prodotto
salve volevo sapere i tempi di spedizione quali sono... Grazie	FAQ
che tempo fa a bologna?	FAQ
Non trovo i pagliaccetti	FAQ
Non mi fa tracciare il pacco del mio ordine, come faccio?	OrdiniAccountPersonali
cosa significa azienda	FAQ
buongiorno, vorrei sapere se il mio ordine è stato spedito	OrdiniAccountPersonali
Salve, sono una ragazza che vorrebbe diventare imprenditrice.Volevo sapere quali sono le condizioni  per affiliarsi alal vostra azienda.	Prodotto
Ma non mi accetta lemail	FAQ
E che cosa devo scrivere su WhatsApp	FAQ
quanto vengono le spese di spedizione?	FAQ
posso pagare con contrassegno?	FAQ
Qui dorme la principessa Chlóe	FAQ
Vorrei sapere quando riceverò l'ordine da me effettuato visto che non vedo il numero di tracking	OrdiniAccountPersonali
si può rendere la merce?	FAQ
salve ho fatto un ordine questa sera e volevo sapere tra quanti giorni ipoteticamente arriverà.. grazie in anticipo	OrdiniAccountPersonali
poi volevo informazioni sulle spese di spedizione ?	FAQ
Buongiorno,  ho effettuato un ordine con numero dettaglio	OrdiniAccountPersonali
bUONGIORNO MA COME POSSO VEDERE LA VERSIONE FINALE DEL BODY CON LA SCRITTA CHE HO PERSONALIZZATO PRIMA DI CONFERMARE	Prodotto
Vorrei sapere se e possibile acquistare la magliettina mezza manica con corona  3/6mesi grazie	Prodotto
ho effettuato un ordine il 19/5	OrdiniAccountPersonali
in quanto tempo arrivano le ordinazioni?	FAQ
vorrei sapere se il mio ordine è stato spedito	OrdiniAccountPersonali
Salve vorrei sapere entro quando verrà spedito l'ordine? Grazie	OrdiniAccountPersonali
Tra quanti giorni arriverà	FAQ
salve, ho inviato una mail poco fa... volevo sapere come fare per pagare un acquisto e farlo ritirare presso il centro commerciale da mia cognata alla quale è destinato	OrdiniAccountPersonali
ho effettuato l'ordine il 23 maggio	OrdiniAccountPersonali
BUONGIORNO IERI HO FATTO UN ORDINE A NOME DI ARCA SARA	OrdiniAccountPersonali
quando arriva il mio ordine ?	OrdiniAccountPersonali
come posso pagare?	FAQ
cosa si mangia?	FAQ
Buongiorno. Dove trovo i dati per pagamento con bonifico?o	FAQ
come poter caricare immagini sulla fustella	FAQ
ho un ordine gia in lavorazione e possibile far partire sempre con questo orsine un altro Banner?	OrdiniAccountPersonali
ho gia un ordine in stampa e possibile far stampare un altro file e essere spedito con quel ordine??	OrdiniAccountPersonali
Salve, i fori negli angoli dei forex a quanto sono dal taglio?	Prodotto
ho bisogno di stampare su  pannello o su vetro acrilico con dimensione 60x 80	Prodotto
MA CHE SIGNIFICANO I SIMBOLI DEI DATI ANAGRAFICI CHE NON SI CAPISCONO?	FAQ
Mi da errore nell'invio del file	FAQ
sul modulo ci sono solo loghi ma non dice quale info richiede	FAQ
è possibile effettuare un ordine urgente con consegna domani?	OrdiniAccountPersonali
desidero annullare il mio ordine	OrdiniAccountPersonali
Quali sono gli orari per il ritiro della merce dai vs. magazzini?	Prodotto
buongiorno vorrei sapere se i prezzi del forex bifacciale sono comprensivi delle 2 grafiche diverse	Prodotto
quando è pronto il mio ordine?	OrdiniAccountPersonali
a chi devo inviare il file per la stampa?	FAQ
in che formati devo inviarvi il file?	FAQ
quando sarà pronto l'ordine?	OrdiniAccountPersonali
Buongiorno, per la stampa di un pannello in alluminio bifacciale sagomato l'abbondanza di quanto deve essere? Inoltre, i 2 tracciati di ritaglio vanno bene posizionati sotto un  unico livello tracciato di taglio con linea magenta?	Prodotto
quanto riceverò il mio ordine?	OrdiniAccountPersonali
Salve, devo fare dei cartelloni pubblicitari di cm 70 x cm 100, più devo fare dei volantini da consegnare a mano misura cieca 15 x 20 cm. Quale articolo devo selezionare? Per i manifesti va bene quello 115 gr blue black stampa uv ma per i volantini quale devo selezionare? Poi vorrei sapere come faccio a caricare il file immagine da stampare. Grazie	Prodotto
come posso ordinare?	FAQ
quando ricevo l'ordine?	OrdiniAccountPersonali
Devo registrarmi per ordinare?	FAQ
quando arriva il mio ordine?	OrdiniAccountPersonali
i prezzi totali non corrispondono ai prezzi al metro quadro	FAQ
SONO ARRIVATO AL MOMENTO DEL PAGAMENTO ED ANCORA NON MI E' STAOTO CHIESTO IL NOME DEL FILE DA STAMPARE ...E' GIUSTO ????	FAQ
viene divisa?	FAQ
non mi fa recuperare la password	FAQ
Cosa devo inserire nel campo con l'icona della valigetta?	FAQ
salve volevo sapere cosa devo scrivere nei campi visto che ci sono solo icone senza descrizione	FAQ
le spese di spedizione quanto costano	FAQ
Buongiorno, devo fare una stampa su cartone microtriplo da 4,5mm, volevo sapere se è possibile sagomarlo all'esterno e fare un foro anche all'interno. Grazie	Prodotto
buongiorno, dovrei mandare in stampa dei file su cartone avana, con stampa del bianco sotto all'immagine. prepariamo i file con indesign. quali accorgimenti usare per avere il bianco solo nelle parti contenenti testo e immagini (alcune con contorni irregolati con trasparenze in psd). è sufficiente un pdf standard fogra39?	Prodotto
quando sarà disponibile l'ordine?	OrdiniAccountPersonali
volevo domandare quale dei due prodotti consigliate per un manifesto da affissione	Prodotto
Buongiorno, abbiamo effettuato il bonifico per l'ordine 20052/2016. Come vi mando la ricevuta?	OrdiniAccountPersonali
quanto costa la spedizione	FAQ
Salve, vorrei sapere se è possibile acquistare solo n. 2 urne di cartone senza alcuna stampa... Grazie	Prodotto
Quale è l'abbondanza per i microforati di grande formato?	Prodotto
buongiorno sono interessata all'acquisto di uno/2 dei vostri striscioni in pvc da 3x1, volevo sapere il costo della spedizione, se c'è un limite di colori stampabili e se è possibile il pagamento in contrassegno. grazia	FAQ
buongiorno sono interessata all'acquisto di uno o due dei vostri striscioni in pvc volevo sapere se c'è un limite di colori, se è possibile pagare in contrassegno e il costo della spedizione grazie	FAQ
E' possibile ordinare una sola sagome di cartone?	FAQ
Stampa su Pannello Forex Originale 3mm	Prodotto
Salve sonointeressata al vostro articolo Banchetto Trieste 6 pz. volevo chiedere se c'era la possibilità di inserire più grafiche, ossia realizzare i banchetti con due o tre temi grafici. Se bisogna pagare un aggiunta prezzo non ci sono problemi la paghiamo	FAQ
buongiorno , volevo avere un preventivo per 2 pannelli in polionda da 3.5 con le seguenti misure 325X15	Prodotto
Salve,    Non ho ricevuto nessuna mail per l'invio del file, come spiegato nel video tutorial.    Ho usato il modulo nel sito.    Visto che è una cosa importante e urgente, volevo la conferma che avessi effettuato i passi correti.    grazie	OrdiniAccountPersonali
Buongiorno! Avrei bisogno di sapere quali devono essere le misure complete del file per la stampa di una bandiera 100X70: devono essere in totale di 100X70 o di 100X70+i 7 cm per l'asta? Grazie	Prodotto
nel campo privato di registrazione cosa devo scrivere	FAQ
quanto ci vuole per il pagamento? devo ancora inviare il file	FAQ
volevo sapere se il mio ordine era stato spedito	OrdiniAccountPersonali
per info sulla spedizione ?	FAQ
quanto ci mette una spedizione di venerdì ad arrivare	FAQ
ho effettuato un ordine e ho segnalato ritiro con GLS a nostro carico	OrdiniAccountPersonali
come devo procedere? fisso io il ritiro presso vostra sede?	FAQ
il totem trapezio 2 viene fornito piatto?	FAQ
Buon Giorno .. Quanto incide la spedizione ?? Quanto l'imballo ?? F	FAQ
Buongiorno, vorrei ordinare una stampa su forex 5 mm per una cornice per foto divertenti durante un matrimonio. La cornice in questione deve essere tagliata nel mezzo, per poter appunto fare le foto. Dove devo indicare questa cosa in fase d'ordine? Grazie!	OrdiniAccountPersonali
vorrei sapere se l'ordine 19725 è stato spedito?	OrdiniAccountPersonali
buon giorno	FAQ
buongiorno, dove posso inserire la quantità di prodotto desiderato?	FAQ
non trovo sul sito il costo dei cartelli vetrina in forex con piedino dim b 65x95 h	FAQ
pagamento	FAQ
lunghezza partita iva	FAQ
Posso stampare due grafiche differenti sul pannello forex bifacciale?	Prodotto
ma non mi accetta il cf	FAQ
Buongiorno, che significa sagomato al perimetro?	FAQ
vorrei fare un ordine ma non fa proseguire	OrdiniAccountPersonali
non posso	FAQ
Salve, a quanto ammontano le spese di spedizione in Italia? nello specifico, cap 44121. Grazie	FAQ
Potete aiutarmi? Grazie	FAQ
sto facendo un ordine ma dove si inserisce il codice sconto	OrdiniAccountPersonali
LA SPEDIZIONE QUANTO COSTA	FAQ
ordine 20178/2016	OrdiniAccountPersonali
la data di spedizione coincide anche con la data di consegna? (spedizione a Padova)	FAQ
Ordine 20033/2016	OrdiniAccountPersonali
spedizione	FAQ
Buongiorno, volevo chiedere fate anche i plexiglass come (parasputi- parafiato)?	FAQ
Vorrei la dchermata libera dal vs intervento	Prodotto
Salve riguardo il mio ordine 20653-2016 gli adesivi verranno consegnati tagliati singolarmente,  giusto?	OrdiniAccountPersonali
Salve, quanto tempo prevede la consega?	FAQ
ordine 19856/2016 difettoso, reclamo	OrdiniAccountPersonali
cosa potete consigliatre	FAQ
mi si e bloccato il pagamento con paypal	FAQ
link paypal	FAQ
numero ordine 20278/2016	OrdiniAccountPersonali
ordine 20869	OrdiniAccountPersonali
Altra cosa	FAQ
posso venire a ritirare da voi in azienda?	FAQ
che caratteristiche deve avere il file?	FAQ
che parametri devo usare per preparare i files?	FAQ
Il pagamento è andato a buon fine ma PayPal ha risposto in maniera errata. Verificare il pagamento. Cosa vuol dire?	FAQ
Buongiorno, avrei bisogno di stampare dei pannelli formato 27x22 cm su forex da 3 mm in totale sono 588 pannelli però sono 294 modelli diversi mi potreste fare un preventivo	Prodotto
Salve volevo sapere se per la stampa dei forex serve abbondanza nel formato del file di stampa. Preferite un JPG o PDF.	Prodotto
le misure delle tabelle in pvc da esterni rinforzate ed occhiellate sono al netto dei rinforzi?	Prodotto
Buongiorno. E' possibile sapere quando verrà consegnato l'ordine 20358/2016?	OrdiniAccountPersonali
chat intelligente ???	FAQ
vorrei buongiorno vorrei annullare ordine 21041/2016	OrdiniAccountPersonali
volevo sapere se posso avere un adesivo su pvc trasparente stampato con inchiostro bianco	Prodotto
che significa sagomato in sandwich?	FAQ
Vorrei sapere se il mio ordine è gia stato spedito	OrdiniAccountPersonali
Buongiorno, nei prezzi dei roll up la spedizione è esclusa?	FAQ
salve è possibile acquistare anche singoli pezzi per gli espositori da terra o da banco?	Prodotto
costo spedizione	FAQ
Salve, come faccio a controllare il mio pacco ?	OrdiniAccountPersonali
quanto costano le spese di spedizione?	FAQ
cambiando data	FAQ
vorrei sapere se per la stampa su pannello in forex occorre mettere i crocini di registro e metere la pagina al vivo	Prodotto
ordine 20793/2016	OrdiniAccountPersonali
ma continua a darmi errore lunghezza p iva...	FAQ
ho effettuato un ordine ieri	OrdiniAccountPersonali
continua a darmi errore  nella lunghezza della p iva	FAQ
nel prezzo calcolato sul preventivatore sono comprese le spese di spedizione?	FAQ
volevo stampare su pvc rinforzato una stampa da 8 m x 1m, ma non riesco a capire bene alcune cose...	Prodotto
buongiorno, vorrei stampare in pvc rinforzato un'immagine, dimensioni 8m per 1 m , ma non ne trovo il template	Prodotto
non  riconosce la P IVA	FAQ
Buonasera, siamo già vostri clienti - ANIE Federazione di MIlano. Il nostro referente è LAURA alla quale dobbiamo inoltrare una richiesta ma non troviamo il suo indirizzo mail. Potete mandarcelo?	FAQ
dove vedo il trackin del mio ordine?	OrdiniAccountPersonali
ma ho già fatto un ordine a luglio sul formato 15x10 e non mi ha dato problemi	OrdiniAccountPersonali
vorrei sqpere le spese di spedizione per il prodotto selezionato	FAQ
si puo stampare su cartcino 380grammi?	Prodotto
si puo stampare su cartoncino 380 grammi?	Prodotto
buongiorno vorre richiedere la fattura dell ordine 20633/2016	OrdiniAccountPersonali
salve vorrei stampare un pannello dibond 584x65 cm. sarà un pezzo unico o sarà giuntato? se si, come? grazie	Prodotto
il prezzo indicato non è quello concordato	FAQ
Buongiorno, devo stampare un file su forex con tanti tagli interni. Volevo sapere se c'è un numero max di tagli interni.	Prodotto
Salve sono Un grafico pubblicitario freelance senza partita IVA e vorrei sapere se avete un pannello Forex 3 mm Adesivo per allestimenti di mostre fotografiche.	Prodotto
CIAO DEVO ORDINARE MA NON RISCO A COMPILARE  DATI ANAGRAFICI	FAQ
+ è possibile ordinare un solo pezzo	FAQ
Ho effettuato ordine 21332/2016	OrdiniAccountPersonali
non trovo però il file fustella per completare la grafica	FAQ
Approvazione files ordine 21143/2016	OrdiniAccountPersonali
ho effettuato un ordine	OrdiniAccountPersonali
chat pessima	FAQ
Buongiorno, avrei necessità di sapere delle misure non presenti sulla vostra scheda tecnica dell'espositore da terra mod. Merano	Prodotto
save, vorrei ordinare delle stampesu forex per la ditta in cui lavoro, devo far registrare la ditta in questione?	FAQ
ASPETTO LA VERIFICA DEL FILE E POI ESEGUO IL PAGAMENTO?	FAQ
mi servirebbe un pannello	Prodotto
buona sera volevo acquistare un pannello con grafica	Prodotto
partita iva esistente	FAQ
Vorrei sapere l'esito del mio ordine...non si capisce se i file vanno bene...ed é molto urgente	OrdiniAccountPersonali
Si ma dice che il file é in lavorazione o in verifica che sn due cose completamente diverse	FAQ
devo fare delle stampe artistiche. la scelta dibond va bene?	Prodotto
Buongiorno, vorremmo saperne di più riguardo la produzione di adesivi per il nostro packaging. Si tratta di etichette da sovrapporre  a una busta	Prodotto
Voi potete procurare l'immagine?	FAQ
vorrie stampare su pellicola pvc trasparente (non adesivo) avete questa possibilità?	Prodotto
Stampa su pvc spessore 1 mm	Prodotto
il file lo devo mandare subito dopo l'acquisto?	FAQ
NECESSITO DI PREVENTIVO PER MESH STAMPATO SENZA ALLESTIMENTO CERTIFICATO	FAQ
buongiorno, volevo acquistare un pannello forex di base 450 cm e altezza 120 cm	Prodotto
buongiorno, devo effettuare un ordine	OrdiniAccountPersonali
MI PUO DARE I TEMPI PER LA VISUALIZZAZIONE DEI FILE SE SONO ESATTI ?	FAQ
buongiorno ma se vi il file che non è corretto come dimensioni li potete correggere voi?	FAQ
ciao vorrei fare due stampe di foto di panorama su panello o forez per interno. Quale consigli? è possibile acquistare dei ganci o si possono appendere solo grazie ai fori?	Prodotto
trovo tessere in pvc sul sito?	Prodotto
salve se facci un ordine di uno striscione pvc, ricevo il prodotto x venerdi?	OrdiniAccountPersonali
il forex è disponibile anche in un cerchio come formato finale?	Prodotto
volevo sapere se e fattibile fare lastra di forex 3mm altezza cm21 larghezza 194	Prodotto
Posso chiedere una informazione sull'upload ?	FAQ
posso chiedere una cosa?	FAQ
Buongiornio, Avrei necessità di creare degli adesivi per da applicare all'esterno delle vetrine di un negozio, indicativamente della con misure di 2m base e 1m altezza, nel vostro ho visto che ci sono varie possibilità di stampa in pvc	Prodotto
buongiorno, ho inseito ordine ieri ma non capisco come devo mandare il file di stampa	OrdiniAccountPersonali
salve, vorrei sapere se il mio ordine è pronto...	OrdiniAccountPersonali
dove mi posso loggare?	FAQ
devo prima procedere all'acquisto?	FAQ
vorrei sapere se è stato spedito l'ordine 21305/2016	OrdiniAccountPersonali
volevo informazioni in merito alla stampa di un 4x3 che dovrei ordinare per l'apertura del negozio  GamePeople che avverrà in ottobre. Nello specifico volevo sapere se la lavorazione può essere effettuata su un file avente 300dpi è in scala 1:10 (40x30).  In attesa di vostro gentile riscontro porgo cordiali saluti.  Federico Baglivo	FAQ
Ho ricevuto un buono sconto da utilizzare entro settembre ma al suo inserimento mi dice che non sono abilitato. Qual'è il problema?	OrdiniAccountPersonali
problema ordine	OrdiniAccountPersonali
Ordine di oggi n21705.	OrdiniAccountPersonali
volevo sapere se l'ordine 21706 e il 21656 vi risultano pagati con paypal?	OrdiniAccountPersonali
Ho ricevuto un buono sconto: ....grazie per aver acquistato sul sito www.tictac.it durante il mese di Agosto. Utilizza questo buono sconto del 15% per i tuoi acquisti nel mese di Settembre. CODICE SCONTO: HLXIA2RE95 Purtroppo quando tento di inserirlo mi dice che non sono abilitato. . ordine di oggi 21705	OrdiniAccountPersonali
Buonasera sono una grafica che lavora da tempo con voi e mi chiedevo se fosse possibile avere un piccolo campionario di materiali da mostrare ai clienti. Nello specifico al momento mi stanno chiedendo un campione di allubond e alluminio spazzolato	FAQ
salve ho un cliente che mi chiede la stampa di display (cartello) da banco in cartone monofacciali, quelli semplici con piedino dietro. Il problema è che li vuole fustellati, tagliati tipo a triangolo (allego immagine esempio) li vorrebbe sia da banco (credo vada bene anche formato A4) e sia da terra (non saprei in che dimensioni al momento). Avete qualche cosa di simile da proporre? Così gli propongo un preventivo. Grazie saluti	Prodotto
salve...devo stampare una foto per esposizione in salotto (interni). Vorrei che fosse su supporto rigido e di dimensioni circa 90-180cm	Prodotto
salve ho fatot un ordine mi occorre il templa	OrdiniAccountPersonali
in fase d'ordine abbiamo sbagliato l'inserimento del codice cliente GLS	OrdiniAccountPersonali
li vorrebbe sia da banco (credo vada bene anche formato A4) e sia da terra (non saprei in che dimensioni al momento). Avete qualche cosa di simile da proporre?	Prodotto
ho già richiesto via mail ieri ma devo ancora ricevere risposta	OrdiniAccountPersonali
posso scrivere?	FAQ
ma mi permette di caricarne solo una	FAQ
ho fatto un ordine di due espositori roll	OrdiniAccountPersonali
di default vengono proposti 4	FAQ
Buongiorno. Volevo un informazione sulle etichette in bobina. se dovessi farne 1500, è possibile avere delle bobine alte 11 cm ma con 200/300 etichette a bobina?	Prodotto
abbiamo effettuato l'origine del banchetto trieste ma non abbiamo ricevuto il template ad info@lab-up.it	OrdiniAccountPersonali
quanto costa la spedizione?	FAQ
